Guid,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,Website,Industry,AnnualRevenue,NumberOfEmployees,Description,IsPartner,IsCustomerPortal,Jigsaw,AccountSource,SicDesc,Textfield__c,TestGeoLocation__Latitude__s,TestGeoLocation__Longitude__s,TextFields2__c,AccountPicklist__c,Test_Picklist__c,Test_Multipicklist__c,Test_Global_Picklist__c,AL_Text_Rich_Custom_Any__c,Text_AL__c,Number_Any__c,Custom_text_F__c,Pick_Simple__c,Pick__c,Text_long__c,pick1__c,SBQQ__AssetQuantitiesCombined__c,SBQQ__CoTermedContractsCombined__c,SBQQ__CoTerminationEvent__c,SBQQ__ContractCoTermination__c,SBQQ__IgnoreParentContractedPrices__c,SBQQ__PreserveBundle__c,SBQQ__PriceHoldEnd__c,SBQQ__RenewalModel__c,SBQQ__RenewalPricingMethod__c,SBQQ__TaxExempt__c,CHeckbox_new__c,Field_New_2__c,new_cust__c,Newemail_FIELD__c,External_ID__c,Cust1__c,CustChekSchema__c,PicKListASNaf__c,Checkbox__c,Currency_test__c,Date_field__c,Date_time__c,Email_test__c,Geolocation__Latitude__s,Geolocation__Longitude__s,Number_test__c,Percent__c,Phone__c,Picklist__c,Multipicklist__c,Text_Area__c,Text_Area_Rich__c,Text_Encrypted__c,Time__c,URL__c,Text_are_long__c,This_is_a_checkbox__c,CS_Picklist__c,What__c,Cus_Type__c,test_text__c,Mark_Picklist__c,razkevich__c,tuesday__c,wednesday__c
31b5ae96-5578-4c36-8b14-4e6da834e853,test account load 0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
348e35b7-6e6c-4886-b4ef-495d48ca521f,updatedbyprocess(!),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6790149230,#N/A,qomgd.salesforce.com,Banking,#N/A,843,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
3f39a2b5-bf68-4dce-af88-0977feef83a3,updatedbyprocess(!),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7476211342,#N/A,sglgz.salesforce.com,Banking,#N/A,602,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
9d8328e5-7e42-43b3-885b-309b7f156283,testAccount5486,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
263e36c3-2b0a-4222-9533-ad23a1872248,testAccount48490,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
c61d0c24-7754-4b53-b8d7-506cdb5cc795,testAccount7397,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
432222c8-23dc-4b42-87c7-bf5be8e19957,testAccount48336,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
ec0cfe00-6e07-4882-b1e8-4be5e3411af3,testAccount6992,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
24fd0a35-8656-446a-b821-02c2d8e01e7e,testAccount49894,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
204a8754-d068-496a-bed2-069b4937d383,testAccount600,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
9b1c71d3-4f08-400d-aaea-3f9bdffd648e,testAccount7632,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
704de314-67df-425d-b769-5c636bc75561,testAccount49363,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
4ee88853-4ba8-41a9-9a43-ba7dfae07676,testAccount5817,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
eb381e11-bf44-4e30-93f2-f0c86831257a,testAccount5471,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
ee470529-d1b2-4e58-8366-d8b8f70a9ad7,updatedbyprocess(!),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6386438935,#N/A,nkwiu.salesforce.com,Banking,#N/A,391,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
8fe4a1be-8431-4c53-83a8-0de1094c5fac,updatedbyprocess(!),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9874960283,#N/A,vxfnr.salesforce.com,Banking,#N/A,734,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
959bd02c-199a-43b2-800a-f00afccdc2ac,updatedbyprocess(!),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5693182425,#N/A,mallb.salesforce.com,Banking,#N/A,515,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
f7c2a780-48cc-46f6-bfe8-8470c79ccbc1,updatedbyprocess(!),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7853156413,#N/A,klyrw.salesforce.com,Banking,#N/A,670,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
65478680-ac8e-4c12-986a-b6eed3334a73,updatedbyprocess(!),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3698110228,#N/A,rfhpc.salesforce.com,Banking,#N/A,715,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
9182292b-6379-43c3-92c8-56c3ecf5a690,updatedbyprocess(!),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7328450438,#N/A,kwhjh.salesforce.com,Banking,#N/A,743,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
597b8370-633b-46dd-80b4-96bab9e669e0,updatedbyprocess(!),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4042565889,#N/A,gdmyr.salesforce.com,Banking,#N/A,42,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
d27a33eb-6b0a-4dc1-acbd-10fff9431329,updatedbyprocess(!),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,9619554453,#N/A,bqaig.salesforce.com,Banking,#N/A,511,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
7dc7558b-beba-464c-82df-60fbdd4a9a8c,updatedbyprocess(!),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7471452532,#N/A,jlsqg.salesforce.com,Banking,#N/A,646,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
bbc5cf68-e8fa-40cb-bc5e-069b50641f39,testAccount18117,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
1e24ae88-e208-49c1-aae9-92940e5fb72b,testAccount1836,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
8b1c2fdc-1b7f-413a-b419-35a6bf5f8320,testAccount10146,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
18a3cebe-690b-4169-b2c8-f7e8d54f8347,testAccount11763,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,Contract Based,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
081fc2cf-3c20-42c2-a3fd-7d2a945fda79,updatedbyprocess(!),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2104102284,#N/A,mszej.salesforce.com,Banking,#N/A,56,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
1f9bbc57-7813-448a-b833-d23a3410f4a2,test account load 0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,A,#N/A,#N/A,A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,#N/A,Never,false,true,#N/A,#N/A,Same,No,false,#N/A,false,#N/A,#N/A,#N/A,false,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Not Started,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false
